0,0,507.0,0,0,0,0
0,0,506.0,507.0,0,0,0
0,0,506.0,506.0,507.0,0,0
0,0,505.0,506.0,506.0,507.0,0
0,0,504.0,505.0,506.0,506.0,507.0
0,0,504.0,504.0,505.0,506.0,506.0
0,0,504.0,504.0,504.0,505.0,506.0
0,0,503.0,504.0,504.0,504.0,505.0
0,0,503.0,503.0,504.0,504.0,504.0
0,0,503.0,503.0,503.0,504.0,504.0
0,0,502.0,503.0,503.0,503.0,504.0
0,0,502.0,502.0,503.0,503.0,503.0
0,0,502.0,502.0,502.0,503.0,503.0
0,0,502.0,502.0,502.0,502.0,503.0
0,0,502.0,502.0,502.0,502.0,502.0
0,0,507.0,502.0,502.0,502.0,502.0
0,0,501.0,507.0,502.0,502.0,502.0
0,0,494.0,501.0,507.0,502.0,502.0
0,0,499.0,494.0,501.0,507.0,502.0
0,0,504.0,499.0,494.0,501.0,507.0
0,0,502.0,504.0,499.0,494.0,501.0
0,0,493.0,502.0,504.0,499.0,494.0
0,0,486.0,493.0,502.0,504.0,499.0
0,0,501.0,486.0,493.0,502.0,504.0
0,0,504.0,501.0,486.0,493.0,502.0
0,0,500.0,504.0,501.0,486.0,493.0
0,0,501.0,500.0,504.0,501.0,486.0
0,0,504.0,501.0,500.0,504.0,501.0
0,0,502.0,504.0,501.0,500.0,504.0
0,0,498.0,502.0,504.0,501.0,500.0
0,0,509.0,498.0,502.0,504.0,501.0
0,0,516.0,509.0,498.0,502.0,504.0
0,0,506.0,516.0,509.0,498.0,502.0
0,0,505.0,506.0,516.0,509.0,498.0
0,0,509.0,505.0,506.0,516.0,509.0
0,0,512.0,509.0,505.0,506.0,516.0
0,0,503.0,512.0,509.0,505.0,506.0
0,0,503.0,503.0,512.0,509.0,505.0
0,0,511.0,503.0,503.0,512.0,509.0
0,0,516.0,511.0,503.0,503.0,512.0
0,0,514.0,516.0,511.0,503.0,503.0
0,0,511.0,514.0,516.0,511.0,503.0
0,0,509.0,511.0,514.0,516.0,511.0
0,0,510.0,509.0,511.0,514.0,516.0
0,0,504.0,510.0,509.0,511.0,514.0
0,0,508.0,504.0,510.0,509.0,511.0
0,0,513.0,508.0,504.0,510.0,509.0
0,0,517.0,513.0,508.0,504.0,510.0
0,0,517.0,517.0,513.0,508.0,504.0
0,0,521.0,517.0,517.0,513.0,508.0
0,0,523.0,521.0,517.0,517.0,513.0
0,0,520.0,523.0,521.0,517.0,517.0
0,0,505.0,520.0,523.0,521.0,517.0
0,0,503.0,505.0,520.0,523.0,521.0
0,0,515.0,503.0,505.0,520.0,523.0
0,0,514.0,515.0,503.0,505.0,520.0
0,0,501.0,514.0,515.0,503.0,505.0
0,0,504.0,501.0,514.0,515.0,503.0
0,0,516.0,504.0,501.0,514.0,515.0
0,0,519.0,516.0,504.0,501.0,514.0
0,0,505.0,519.0,516.0,504.0,501.0
0,0,503.0,505.0,519.0,516.0,504.0
0,0,499.0,503.0,505.0,519.0,516.0
0,0,492.0,499.0,503.0,505.0,519.0
0,0,493.0,492.0,499.0,503.0,505.0
0,0,503.0,493.0,492.0,499.0,503.0
0,0,511.0,503.0,493.0,492.0,499.0
0,0,508.0,511.0,503.0,493.0,492.0
0,0,505.0,508.0,511.0,503.0,493.0
0,0,511.0,505.0,508.0,511.0,503.0
0,0,514.0,511.0,505.0,508.0,511.0
0,0,506.0,514.0,511.0,505.0,508.0
0,0,511.0,506.0,514.0,511.0,505.0
0,0,516.0,511.0,506.0,514.0,511.0
0,0,515.0,516.0,511.0,506.0,514.0
0,0,509.0,515.0,516.0,511.0,506.0
0,0,515.0,509.0,515.0,516.0,511.0
0,0,526.0,515.0,509.0,515.0,516.0
0,0,525.0,526.0,515.0,509.0,515.0
0,0,515.0,525.0,526.0,515.0,509.0
0,0,520.0,515.0,525.0,526.0,515.0
0,0,518.0,520.0,515.0,525.0,526.0
0,0,510.0,518.0,520.0,515.0,525.0
0,0,505.0,510.0,518.0,520.0,515.0
0,0,511.0,505.0,510.0,518.0,520.0
0,0,516.0,511.0,505.0,510.0,518.0
0,0,517.0,516.0,511.0,505.0,510.0
0,0,518.0,517.0,516.0,511.0,505.0
0,0,528.0,518.0,517.0,516.0,511.0
0,0,520.0,528.0,518.0,517.0,516.0
0,0,505.0,520.0,528.0,518.0,517.0
0,0,501.0,505.0,520.0,528.0,518.0
0,0,503.0,501.0,505.0,520.0,528.0
0,0,515.0,503.0,501.0,505.0,520.0
0,0,512.0,515.0,503.0,501.0,505.0
0,0,519.0,512.0,515.0,503.0,501.0
0,0,526.0,519.0,512.0,515.0,503.0
0,0,517.0,526.0,519.0,512.0,515.0
0,0,515.0,517.0,526.0,519.0,512.0
0,0,514.0,515.0,517.0,526.0,519.0
0,0,511.0,514.0,515.0,517.0,526.0
0,0,504.0,511.0,514.0,515.0,517.0
0,0,506.0,504.0,511.0,514.0,515.0
0,0,514.0,506.0,504.0,511.0,514.0
0,0,527.0,514.0,506.0,504.0,511.0
0,0,525.0,527.0,514.0,506.0,504.0
0,0,518.0,525.0,527.0,514.0,506.0
0,0,517.0,518.0,525.0,527.0,514.0
0,0,523.0,517.0,518.0,525.0,527.0
0,0,524.0,523.0,517.0,518.0,525.0
0,0,512.0,524.0,523.0,517.0,518.0
0,0,512.0,512.0,524.0,523.0,517.0
0,0,512.0,512.0,512.0,524.0,523.0
0,0,512.0,512.0,512.0,512.0,524.0
0,0,511.0,512.0,512.0,512.0,512.0
0,0,514.0,511.0,512.0,512.0,512.0
0,0,510.0,514.0,511.0,512.0,512.0
0,0,504.0,510.0,514.0,511.0,512.0
0,0,513.0,504.0,510.0,514.0,511.0
0,0,516.0,513.0,504.0,510.0,514.0
0,0,505.0,516.0,513.0,504.0,510.0
0,0,503.0,505.0,516.0,513.0,504.0
0,0,517.0,503.0,505.0,516.0,513.0
0,0,524.0,517.0,503.0,505.0,516.0
0,0,516.0,524.0,517.0,503.0,505.0
0,0,515.0,516.0,524.0,517.0,503.0
0,0,516.0,515.0,516.0,524.0,517.0
0,0,515.0,516.0,515.0,516.0,524.0
0,0,513.0,515.0,516.0,515.0,516.0
0,0,513.0,513.0,515.0,516.0,515.0
0,0,509.0,513.0,513.0,515.0,516.0
0,0,513.0,509.0,513.0,513.0,515.0
0,0,509.0,513.0,509.0,513.0,513.0
0,0,508.0,509.0,513.0,509.0,513.0
0,0,511.0,508.0,509.0,513.0,509.0
0,0,511.0,511.0,508.0,509.0,513.0
0,0,512.0,511.0,511.0,508.0,509.0
0,0,516.0,512.0,511.0,511.0,508.0
0,0,520.0,516.0,512.0,511.0,511.0
0,0,519.0,520.0,516.0,512.0,511.0
0,0,507.0,519.0,520.0,516.0,512.0
0,0,507.0,507.0,519.0,520.0,516.0
0,0,520.0,507.0,507.0,519.0,520.0
0,0,520.0,520.0,507.0,507.0,519.0
0,0,513.0,520.0,520.0,507.0,507.0
0,0,515.0,513.0,520.0,520.0,507.0
0,0,519.0,515.0,513.0,520.0,520.0
0,0,517.0,519.0,515.0,513.0,520.0
0,0,513.0,517.0,519.0,515.0,513.0
0,0,520.0,513.0,517.0,519.0,515.0
0,0,532.0,520.0,513.0,517.0,519.0
0,0,531.0,532.0,520.0,513.0,517.0
0,0,534.0,531.0,532.0,520.0,513.0
0,0,535.0,534.0,531.0,532.0,520.0
0,0,540.0,535.0,534.0,531.0,532.0
0,0,539.0,540.0,535.0,534.0,531.0
0,0,530.0,539.0,540.0,535.0,534.0
0,0,536.0,530.0,539.0,540.0,535.0
0,0,532.0,536.0,530.0,539.0,540.0
0,0,534.0,532.0,536.0,530.0,539.0
0,0,539.0,534.0,532.0,536.0,530.0
0,0,539.0,539.0,534.0,532.0,536.0
0,0,531.0,539.0,539.0,534.0,532.0
0,0,523.0,531.0,539.0,539.0,534.0
0,0,528.0,523.0,531.0,539.0,539.0
0,0,522.0,528.0,523.0,531.0,539.0
0,0,520.0,522.0,528.0,523.0,531.0
0,0,522.0,520.0,522.0,528.0,523.0
0,0,520.0,522.0,520.0,522.0,528.0
0,0,520.0,520.0,522.0,520.0,522.0
0,0,516.0,520.0,520.0,522.0,520.0
0,0,501.0,516.0,520.0,520.0,522.0
0,0,500.0,501.0,516.0,520.0,520.0
0,0,500.0,500.0,501.0,516.0,520.0
0,0,501.0,500.0,500.0,501.0,516.0
0,0,494.0,501.0,500.0,500.0,501.0
0,0,492.0,494.0,501.0,500.0,500.0
0,0,493.0,492.0,494.0,501.0,500.0
0,0,493.0,493.0,492.0,494.0,501.0
0,0,494.0,493.0,493.0,492.0,494.0
0,0,499.0,494.0,493.0,493.0,492.0
0,0,496.0,499.0,494.0,493.0,493.0
0,0,488.0,496.0,499.0,494.0,493.0
0,0,483.0,488.0,496.0,499.0,494.0
0,0,491.0,483.0,488.0,496.0,499.0
0,0,499.0,491.0,483.0,488.0,496.0
0,0,498.0,499.0,491.0,483.0,488.0
0,0,496.0,498.0,499.0,491.0,483.0
0,0,497.0,496.0,498.0,499.0,491.0
0,0,493.0,497.0,496.0,498.0,499.0
0,0,490.0,493.0,497.0,496.0,498.0
0,0,490.0,490.0,493.0,497.0,496.0
0,0,493.0,490.0,490.0,493.0,497.0
0,0,491.0,493.0,490.0,490.0,493.0
0,0,493.0,491.0,493.0,490.0,490.0
0,0,502.0,493.0,491.0,493.0,490.0
0,0,500.0,502.0,493.0,491.0,493.0
0,0,503.0,500.0,502.0,493.0,491.0
0,0,502.0,503.0,500.0,502.0,493.0
0,0,500.0,502.0,503.0,500.0,502.0
0,0,507.0,500.0,502.0,503.0,500.0
0,0,505.0,507.0,500.0,502.0,503.0
0,0,504.0,505.0,507.0,500.0,502.0
0,0,506.0,504.0,505.0,507.0,500.0
0,0,501.0,506.0,504.0,505.0,507.0
0,0,501.0,501.0,506.0,504.0,505.0
0,0,507.0,501.0,501.0,506.0,504.0
0,0,507.0,507.0,501.0,501.0,506.0
0,0,493.0,507.0,507.0,501.0,501.0
0,0,490.0,493.0,507.0,507.0,501.0
0,0,505.0,490.0,493.0,507.0,507.0
0,0,514.0,505.0,490.0,493.0,507.0
0,0,513.0,514.0,505.0,490.0,493.0
0,0,507.0,513.0,514.0,505.0,490.0
0,0,510.0,507.0,513.0,514.0,505.0
0,0,509.0,510.0,507.0,513.0,514.0
0,0,510.0,509.0,510.0,507.0,513.0
0,0,510.0,510.0,509.0,510.0,507.0
0,0,509.0,510.0,510.0,509.0,510.0
0,0,518.0,509.0,510.0,510.0,509.0
0,0,521.0,518.0,509.0,510.0,510.0
0,0,513.0,521.0,518.0,509.0,510.0
0,0,514.0,513.0,521.0,518.0,509.0
0,0,515.0,514.0,513.0,521.0,518.0
0,0,510.0,515.0,514.0,513.0,521.0
0,0,510.0,510.0,515.0,514.0,513.0
0,0,503.0,510.0,510.0,515.0,514.0
0,0,504.0,503.0,510.0,510.0,515.0
0,0,502.0,504.0,503.0,510.0,510.0
0,0,500.0,502.0,504.0,503.0,510.0
0,0,513.0,500.0,502.0,504.0,503.0
0,0,519.0,513.0,500.0,502.0,504.0
0,0,519.0,519.0,513.0,500.0,502.0
0,0,523.0,519.0,519.0,513.0,500.0
0,0,522.0,523.0,519.0,519.0,513.0
0,0,528.0,522.0,523.0,519.0,519.0
0,0,528.0,528.0,522.0,523.0,519.0
0,0,519.0,528.0,528.0,522.0,523.0
0,0,523.0,519.0,528.0,528.0,522.0
0,0,523.0,523.0,519.0,528.0,528.0
0,0,524.0,523.0,523.0,519.0,528.0
0,0,520.0,524.0,523.0,523.0,519.0
0,0,521.0,520.0,524.0,523.0,523.0
0,0,517.0,521.0,520.0,524.0,523.0
0,0,514.0,517.0,521.0,520.0,524.0
0,0,517.0,514.0,517.0,521.0,520.0
0,0,525.0,517.0,514.0,517.0,521.0
0,0,523.0,525.0,517.0,514.0,517.0
0,0,511.0,523.0,525.0,517.0,514.0
0,0,505.0,511.0,523.0,525.0,517.0
0,0,507.0,505.0,511.0,523.0,525.0
0,0,506.0,507.0,505.0,511.0,523.0
0,0,509.0,506.0,507.0,505.0,511.0
0,0,508.0,509.0,506.0,507.0,505.0
0,0,517.0,508.0,509.0,506.0,507.0
0,0,522.0,517.0,508.0,509.0,506.0
0,0,514.0,522.0,517.0,508.0,509.0
0,0,509.0,514.0,522.0,517.0,508.0
0,0,502.0,509.0,514.0,522.0,517.0
0,0,496.0,502.0,509.0,514.0,522.0
0,0,507.0,496.0,502.0,509.0,514.0
0,0,520.0,507.0,496.0,502.0,509.0
0,0,523.0,520.0,507.0,496.0,502.0
0,0,512.0,523.0,520.0,507.0,496.0
0,0,507.0,512.0,523.0,520.0,507.0
0,0,515.0,507.0,512.0,523.0,520.0
0,0,511.0,515.0,507.0,512.0,523.0
0,0,498.0,511.0,515.0,507.0,512.0
0,0,504.0,498.0,511.0,515.0,507.0
0,0,515.0,504.0,498.0,511.0,515.0
0,0,511.0,515.0,504.0,498.0,511.0
0,0,504.0,511.0,515.0,504.0,498.0
0,0,505.0,504.0,511.0,515.0,504.0
0,0,507.0,505.0,504.0,511.0,515.0
0,0,506.0,507.0,505.0,504.0,511.0
0,0,506.0,506.0,507.0,505.0,504.0
0,0,509.0,506.0,506.0,507.0,505.0
0,0,517.0,509.0,506.0,506.0,507.0
0,0,507.0,517.0,509.0,506.0,506.0
0,0,505.0,507.0,517.0,509.0,506.0
0,0,501.0,505.0,507.0,517.0,509.0
0,0,498.0,501.0,505.0,507.0,517.0
0,0,501.0,498.0,501.0,505.0,507.0
0,0,496.0,501.0,498.0,501.0,505.0
0,0,503.0,496.0,501.0,498.0,501.0
0,0,503.0,503.0,496.0,501.0,498.0
0,0,486.0,503.0,503.0,496.0,501.0
0,0,478.0,486.0,503.0,503.0,496.0
0,0,475.0,478.0,486.0,503.0,503.0
0,0,469.0,475.0,478.0,486.0,503.0
0,0,468.0,469.0,475.0,478.0,486.0
0,0,466.0,468.0,469.0,475.0,478.0
0,0,462.0,466.0,468.0,469.0,475.0
0,0,471.0,462.0,466.0,468.0,469.0
0,0,475.0,471.0,462.0,466.0,468.0
0,0,480.0,475.0,471.0,462.0,466.0
0,0,474.0,480.0,475.0,471.0,462.0
0,0,473.0,474.0,480.0,475.0,471.0
0,0,483.0,473.0,474.0,480.0,475.0
0,0,482.0,483.0,473.0,474.0,480.0
0,0,478.0,482.0,483.0,473.0,474.0
0,0,482.0,478.0,482.0,483.0,473.0
0,0,486.0,482.0,478.0,482.0,483.0
0,0,491.0,486.0,482.0,478.0,482.0
0,0,490.0,491.0,486.0,482.0,478.0
0,0,488.0,490.0,491.0,486.0,482.0
0,0,493.0,488.0,490.0,491.0,486.0
0,0,488.0,493.0,488.0,490.0,491.0
0,0,488.0,488.0,493.0,488.0,490.0
0,0,496.0,488.0,488.0,493.0,488.0
0,0,507.0,496.0,488.0,488.0,493.0
0,0,507.0,507.0,496.0,488.0,488.0
0,0,495.0,507.0,507.0,496.0,488.0
0,0,494.0,495.0,507.0,507.0,496.0
0,0,496.0,494.0,495.0,507.0,507.0
0,0,502.0,496.0,494.0,495.0,507.0
0,0,500.0,502.0,496.0,494.0,495.0
0,0,498.0,500.0,502.0,496.0,494.0
0,0,502.0,498.0,500.0,502.0,496.0
0,0,495.0,502.0,498.0,500.0,502.0
0,0,489.0,495.0,502.0,498.0,500.0
0,0,491.0,489.0,495.0,502.0,498.0
0,0,497.0,491.0,489.0,495.0,502.0
0,0,509.0,497.0,491.0,489.0,495.0
0,0,497.0,509.0,497.0,491.0,489.0
0,0,487.0,497.0,509.0,497.0,491.0
0,0,491.0,487.0,497.0,509.0,497.0
0,0,498.0,491.0,487.0,497.0,509.0
0,0,503.0,498.0,491.0,487.0,497.0
0,0,505.0,503.0,498.0,491.0,487.0
0,0,511.0,505.0,503.0,498.0,491.0
0,0,510.0,511.0,505.0,503.0,498.0
0,0,504.0,510.0,511.0,505.0,503.0
0,0,503.0,504.0,510.0,511.0,505.0
0,0,513.0,503.0,504.0,510.0,511.0
0,0,514.0,513.0,503.0,504.0,510.0
0,0,505.0,514.0,513.0,503.0,504.0
0,0,504.0,505.0,514.0,513.0,503.0
0,0,511.0,504.0,505.0,514.0,513.0
0,0,510.0,511.0,504.0,505.0,514.0
0,0,513.0,510.0,511.0,504.0,505.0
0,0,513.0,513.0,510.0,511.0,504.0
0,0,518.0,513.0,513.0,510.0,511.0
0,0,520.0,518.0,513.0,513.0,510.0
0,0,510.0,520.0,518.0,513.0,513.0
0,0,505.0,510.0,520.0,518.0,513.0
0,0,517.0,505.0,510.0,520.0,518.0
0,0,512.0,517.0,505.0,510.0,520.0
0,0,517.0,512.0,517.0,505.0,510.0
0,0,526.0,517.0,512.0,517.0,505.0
0,0,519.0,526.0,517.0,512.0,517.0
0,0,509.0,519.0,526.0,517.0,512.0
